Node,degree,indegree_nodes_defines,outdegree_nodes_defines,indegree_nodes_calls,outdegree_nodes_calls,betweenness,closeness,pagerank,hubs,authorities,eigenvector,combined_score
\src\tools\function_tools::getGraphNodesById,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,1.495312355308675e-16,8.653214172531115e-12,0.12161403117188192
\src\tools\function_tools::getGraphLinksById,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,1.442066218128621e-16,8.653214172531115e-12,0.12161403117188191
\src\tools\function_tools::calculateLanguagePercentages,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,1.3366612059736558e-16,8.653214172531115e-12,0.12161403117188191
\src\wiki\utils::generateFolderDocumentation,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.015835243626205288,1.4842482748791541e-16,1.5976175296749087e-16,8.653214172531115e-12,0.1334904638915359
\src\utils\db::getGraphFolderById,0.0,,,0.0,0.125,0.0,0.0,0.0,1.3327223218304916e-16,2.758595144188776e-16,0.0,0.12500000000000042
\src\wiki\prompts::generateNodePrompts,0.0,,,0.0,0.125,0.0,0.0,0.0,1.6240010377206884e-16,3.0460323273924354e-16,0.0,0.12500000000000047
\src\wiki\prompts::getMostUsedNodesPerType,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.010556829084136857,1.4842482748791541e-16,2.9533428137610694e-16,8.653214172531115e-12,0.1282120493494676
\src\wiki\prompts::calculateLanguagePercentages,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.010556829084136857,1.4842482748791541e-16,3.4227893534154227e-16,8.653214172531115e-12,0.12821204934946762
\src\wiki\prompts::getNodesPerType,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.010556829084136857,1.4842482748791541e-16,3.3353570298575316e-16,8.653214172531115e-12,0.12821204934946762
\src\utils\utils::ENV_VARS,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.676698949193453e-16,8.653214172531115e-12,0.14932570751774127
\src\utils\utils::getEnv,0.0,,,0.0,0.125,0.0,0.0,0.0,1.5391106314585645e-16,2.8143301880019376e-16,0.0,0.12500000000000044
\src\utils\rag::insertNodesEmbeddings,0.0,,,0.0,0.125,0.0,0.0,0.0,9.915320202209216e-17,2.5579257199101515e-16,0.0,0.12500000000000036
\src\wiki\utils::bfsLevels,0.0,,,0.0,0.125,0.0,0.0,0.0,1.741397067424433e-16,2.015526998098815e-16,0.0,0.12500000000000036
\src\wiki\utils::buildGraphs,0.0,,,0.0,0.125,0.0,0.0,0.0,1.741397067424433e-16,2.5924665199048197e-16,0.0,0.12500000000000042
\src\utils\rag::insertGraphFolderEmbeddings,0.0,,,0.0,0.125,0.0,0.0,0.0,9.915320202209216e-17,2.1614026198413642e-16,0.0,0.12500000000000033
\src\utils\git::MAXSIZE,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.015835243626205288,1.4842482748791541e-16,2.524157832453527e-16,8.653214172531115e-12,0.133490463891536
\src\utils\git::getCommitHash,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.015835243626205288,1.4842482748791541e-16,2.488201892655674e-16,8.653214172531115e-12,0.133490463891536
\src\wiki\wiki::generateAndUpdateDocumentation,0.0,,,0.0,0.125,0.0,0.0,0.0,1.4846876314255783e-16,2.621894067315676e-16,0.0,0.1250000000000004
\src\wiki\wiki::generateDocumentation,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.410665937657455e-16,8.653214172531115e-12,0.14932570751774124
\src\utils\git::getAccessToken,0.0,,,0.0,0.125,0.0,0.0,0.0,1.5324835215851168e-16,2.2105976825381224e-16,0.0,0.1250000000000004
\src\utils\db::getGraphNodesById,0.0,,,0.0,0.125,0.0,0.0,0.0,1.6335816119655765e-16,2.4283010500861153e-16,0.0,0.12500000000000042
\src\utils\db::getGraphLinksById,0.0,,,0.0,0.125,0.0,0.0,0.0,1.3194221727986403e-16,2.3191336319776196e-16,0.0,0.12500000000000036
\llamaindex::main,0.0,,,0.0,0.125,0.0,0.0,0.0,1.4848394777207892e-16,2.4085182547823393e-16,0.0,0.1250000000000004
\src\routes\create_graph::processGraphCreation,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.010556829084136857,1.4842482748791541e-16,1.836971519625732e-16,8.653214172531115e-12,0.12821204934946748
\src\model\utils::getRequiredDefinitions,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.318515272469608e-16,8.653214172531115e-12,0.1493257075177412
\src\queries\java::extraAssignmentCode,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,2.0552123701229938e-16,8.653214172531115e-12,0.12161403117188198
\src\queries\java::definitionTemplate,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,2.345785843700904e-16,8.653214172531115e-12,0.121614031171882
\src\queries\java::constructorDefinitions,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,2.0989622215827799e-16,8.653214172531115e-12,0.12161403117188198
\src\queries\java::assignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,1.7918578440200542e-16,8.653214172531115e-12,0.12161403117188195
\src\queries\java::importStatements,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,2.266261925348724e-16,8.653214172531115e-12,0.12161403117188199
\src\queries\c::anyAssignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,1.6785941699132335e-16,8.653214172531115e-12,0.12217957558710356
\src\queries\c::calls,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.237036044871256e-16,8.653214172531115e-12,0.12217957558710361
\src\queries\c::extraAssignmentCode,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,1.2456903394547196e-16,8.653214172531115e-12,0.12217957558710352
\src\queries\c::definitionTemplate,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.3392855178301345e-16,8.653214172531115e-12,0.12217957558710363
\src\queries\c::constructorDefinitions,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.465106622348908e-16,8.653214172531115e-12,0.12217957558710364
\src\queries\c::assignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.461414673704451e-16,8.653214172531115e-12,0.12217957558710364
\src\queries\c::importStatements,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.2741561008372206e-16,8.653214172531115e-12,0.12217957558710361
\src\model\utils::getAllFiles,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,1.7214090125956968e-16,8.653214172531115e-12,0.14932570751774116
\src\model\utils::getTotalSize,0.0,,,0.0,0.125,0.0,0.0,0.0,1.343684718145035e-16,2.4982770594463365e-16,0.0,0.1250000000000004
\src\model\utils::captureQuery,0.0,,,0.0,0.125,0.0,0.0,0.0,1.4658361527102036e-16,1.3392136769077616e-16,0.0,0.12500000000000028
\src\routes\create_graph::secret,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.010556829084136857,1.4842482748791541e-16,9.718095471447265e-17,8.653214172531115e-12,0.1282120493494674
\src\model\utils::firstConsecutiveDots,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.4371552762879206e-16,8.653214172531115e-12,0.14932570751774124
\src\model\utils::renameSource,0.0,,,0.0,0.125,0.0,0.0,0.0,1.4901066178469856e-16,2.407506950151154e-16,0.0,0.1250000000000004
\src\model\consts::AllowedTypesArray,0.0,,,0.0,0.125,0.0,0.0,0.0,1.584729038000328e-16,3.0012650303044624e-16,0.0,0.12500000000000047
\src\model\codebase::ImportName.constructor,0.0,1.0,0.0,,,0.0,0.2950052029136317,0.06321290239062058,1.4842482748791541e-16,0.035836735595642634,0.14485155002711556,1.5389063909270106
\src\model\codebase::enc,0.0,,,0.06666666666666667,0.0,0.0,0.09177939646201873,0.005340932976001203,1.4842482748791541e-16,0.09251847859134361,9.073457518820092e-07,0.25630638204178224
\src\model\calls::CallIdentifier.constructor,0.0,1.0,0.0,,,0.0,0.10197710718002082,0.048457574464479874,1.4842482748791541e-16,1.9987254944360523e-16,1.2249306101833885e-05,1.150446930950603
\src\communities\communities::readJson,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.006334097450482119,1.4842482748791541e-16,2.020566278415601e-16,8.653214172531115e-12,0.12398931771581277
\src\communities\centrality::construct_graph_from_json,0.0,,,0.06666666666666667,0.0,0.0,0.23289366369491243,0.09327593519070697,1.4842482748791541e-16,2.9575338888900933e-16,1.1309826639122175e-05,0.3928475753789256
\src\communities\centrality::hits,0.0,,,0.0,0.125,0.0,0.0,0.0,1.1031867889529377e-16,2.7114767503553503e-16,0.0,0.1250000000000004
\src\communities\centrality::df2,0.0,,,0.0,0.125,0.0,0.0,0.0,1.552556657543411e-16,2.5562281381964255e-16,0.0,0.12500000000000042
\src\communities\centrality::df2_nodes,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.600436775731464e-16,8.653214172531115e-12,0.14932570751774124
\src\communities\centrality::top_20_nodes,0.0,,,0.0,0.125,0.0,0.0,0.0,1.523509498934168e-16,3.6784612139424954e-16,0.0,0.1250000000000005
\src\communities\centrality::df2_files,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.1890155996088404e-16,8.653214172531115e-12,0.1493257075177412
\src\communities\centrality::top_20_files,0.0,,,0.0,0.125,0.0,0.0,0.0,1.4393440994883815e-16,2.5631194087344495e-16,0.0,0.1250000000000004
\src\queries\java::calls,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,1.8974521424911486e-16,8.653214172531115e-12,0.12161403117188196
\src\queries\java::anyAssignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,1.7954030985305962e-16,8.653214172531115e-12,0.12161403117188195
\src\queries\java::spaceDeclaration,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.003958810906551324,1.4842482748791541e-16,2.2193321662027127e-16,8.653214172531115e-12,0.12161403117188199
\llamaindex::readJson,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.4114081997007285e-16,8.653214172531115e-12,0.14932570751774124
\src\routes\create_graph::repoRequestValidator,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.010556829084136857,1.4842482748791541e-16,2.755643306889127e-16,8.653214172531115e-12,0.12821204934946756
\src\routes\create_graph-test::repoRequestValidator,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.03167048725241058,1.4842482748791541e-16,2.3591899377260627e-16,8.653214172531115e-12,0.1493257075177412
\src\routes\create_graph-test::createGraphTest,0.0,,,0.0,0.125,0.0,0.0,0.0,1.47415706482488e-16,2.684055890825152e-16,0.0,0.12500000000000042
\src\queries\typescript::anyAssignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.5519646251864614e-16,8.653214172531115e-12,0.12217957558710364
\src\queries\typescript::calls,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,3.32734779562389e-16,8.653214172531115e-12,0.12217957558710373
\src\queries\typescript::extraAssignmentCode,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.5834852336780746e-16,8.653214172531115e-12,0.12217957558710366
\src\queries\typescript::exportClauses,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.4741525810053797e-16,8.653214172531115e-12,0.12217957558710364
\src\queries\typescript::definitionTemplate,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.6036933173711214e-16,8.653214172531115e-12,0.12217957558710366
\src\queries\typescript::constructorDefinitions,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.553180957325384e-16,8.653214172531115e-12,0.12217957558710364
\src\queries\typescript::importStatements,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,1.60772830600824e-16,8.653214172531115e-12,0.12217957558710356
\src\queries\python::anyAssignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.2010968722700795e-16,8.653214172531115e-12,0.12217957558710361
\src\queries\python::calls,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,3.3651150499751424e-16,8.653214172531115e-12,0.12217957558710373
\src\queries\python::extraAssignmentCode,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.6262222096217415e-16,8.653214172531115e-12,0.12217957558710366
\src\queries\python::definitionTemplate,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.9153144595468875e-16,8.653214172531115e-12,0.12217957558710368
\src\queries\python::constructorDefinitions,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.3692743688364986e-16,8.653214172531115e-12,0.12217957558710363
\src\queries\python::assignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.406571960200132e-16,8.653214172531115e-12,0.12217957558710363
\src\queries\python::importStatements,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.2600933260773135e-16,8.653214172531115e-12,0.12217957558710361
\src\queries\php::spaceDeclaration,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,3.830840710204045e-16,8.653214172531115e-12,0.12217957558710378
\src\queries\php::anyAssignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.4451658311723095e-16,8.653214172531115e-12,0.12217957558710364
\src\queries\php::calls,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,3.50143819404596e-16,8.653214172531115e-12,0.12217957558710374
\src\queries\php::extraAssignmentCode,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,3.0632209254868527e-16,8.653214172531115e-12,0.1221795755871037
\src\queries\php::definitionTemplate,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,2.723425078371952e-16,8.653214172531115e-12,0.12217957558710367
\src\queries\php::constructorDefinitions,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,3.246660649971208e-16,8.653214172531115e-12,0.12217957558710371
\src\queries\php::assignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.004524355321772944,1.4842482748791541e-16,3.625540675758168e-16,8.653214172531115e-12,0.12217957558710375
\src\queries\javascript::arrowFunctionConstructor,0.0,,,0.06666666666666667,0.0,0.0,0.06798473812001386,0.03615792271742433,1.4842482748791541e-16,2.475407517277706e-16,9.08587488115767e-11,0.170809327594964
\src\queries\javascript::anyAssignments,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.005278414542068431,1.4842482748791541e-16,2.79081668494498e-16,8.653214172531115e-12,0.12293363480739915
\src\queries\javascript::calls,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.005278414542068431,1.4842482748791541e-16,3.368618597232623e-16,8.653214172531115e-12,0.1229336348073992
\src\queries\javascript::extraAssignmentCode,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.005278414542068431,1.4842482748791541e-16,2.6645666864707264e-16,8.653214172531115e-12,0.12293363480739913
\src\queries\javascript::exportClauses,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.005278414542068431,1.4842482748791541e-16,2.3379166308761287e-16,8.653214172531115e-12,0.1229336348073991
\src\queries\javascript::definitionTemplate,0.0,,,0.06666666666666667,0.0,0.0,0.05098855359001041,0.005278414542068431,1.4842482748791541e-16,2.5015311598956326e-16,8.653214172531115e-12,0.12293363480739912
