Node,degree,indegree_files_defines,outdegree_files_defines,indegree_files_calls,outdegree_files_calls,betweenness,closeness,pagerank,hubs,authorities,eigenvector,combined_score
\types\index::ChatMessage,0.028571428571428574,,,,,,0.07692307692307691,0.059835352604600274,7.156799144512767e-17,0.0025074008607770606,0.07692307692307775,0.24476033588296064
\types\index::ModelsEnum,0.028571428571428574,,,,,,0.07692307692307691,0.04909567393197975,7.156799144512767e-17,0.009866698782093092,0.07692307692307775,0.24137995513165617
\types\index::Agent,0.028571428571428574,,,,,,0.07692307692307691,0.041935888150232664,7.156799144512767e-17,0.008127186345512091,0.07692307692307775,0.2324806569133281
\lib\chat\tools-knowledge,0.1428571428571429,,,,,,0.0,0.0,0.07898376249179087,1.1111120547824848e-16,0.0,0.2218409053489339
\routes\apikeys\index,0.05714285714285716,,,,,,0.0,0.0,0.162858886645716,1.18417463730571e-16,0.0,0.22000174378857326
\services\supabase\agents,0.1428571428571429,,,,,,0.0,0.0,0.07411124919312462,1.2339216249493181e-16,0.0,0.21696839205026763
\routes\chat\lib\openai,0.20000000000000004,,,,,,0.0,0.0,0.015780349025608886,1.1778986055506537e-16,0.0,0.21578034902560903
\services\supabase\organizations,0.1142857142857143,,,,,,0.0,0.0,0.09692608075115489,9.869926782027792e-17,0.0,0.2112117950368693
\routes\webhooks\models,0.1142857142857143,,,,,,0.0,0.0,0.0892992474553544,1.1388818739346305e-16,0.0,0.20358496174106883
\routes\metadata,0.05714285714285716,,,,,,0.0,0.0,0.14315325353832076,1.2977495475544085e-16,0.0,0.20029611068117806
\services\db\mixpanel::OwnerInfo,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.005729682517837364,0.038461538461538866,0.1900495461671205
\lib\chat\streaming::Props,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.005729682517837354,0.038461538461538866,0.1900495461671205
\lib\bugsnag::Bugsnag,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.004626904509553677,0.038461538461538866,0.18894676815883682
\crons\usage-rds::getCurrentDateFormatted,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.0025137874293834884,0.038461538461538866,0.18683365107866662
\lib\integrations\slack-app\slack\services\supabase\workspaces,0.17142857142857146,,,,,,0.0,0.0,0.015318348255452207,1.2041125720805884e-16,0.0,0.18674691968402377
\schemas\agent,0.17142857142857146,,,,,,0.0,0.0,0.014983995539778017,1.3653999874471046e-16,0.0,0.18641256696834962
\lib\tokenizer::TiktokenModel,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.000719612511207378,0.038461538461538866,0.18503947616049055
\routes\chat\lib\codestral::AutocompleteParams,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.0005220848276499519,0.038461538461538866,0.18484194847693308
\lib\integrations\slack-app\slack\services\supabase\channels::findChannelByWorkspace,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.00036393630697153243,0.038461538461538866,0.18468379995625467
\schemas\user::userUpdateValidator,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,0.00017785598178628826,0.038461538461538866,0.18449771963106942
\lib\integrations\slack-app\slack\services\supabase\agents::getAgentsByOrgId,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,2.3581775395315668e-07,0.038461538461538866,0.1843200994670371
\services\ai\aws\index::bedrockClientWest,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.7626454937390925e-16,0.038461538461538866,0.18431986364928332
\lib\integrations\slack-app\slack\command-functions\select-agent::selectAgent,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.2459507765289324e-16,0.038461538461538866,0.18431986364928327
\services\ai\mistral\chat::createMistralResponse,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.1587009711947963e-16,0.038461538461538866,0.18431986364928327
\services\ai\mistral\chat::Props,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.203518085600492e-16,0.038461538461538866,0.18431986364928327
\services\ai\groq\chat::Props,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.1248783647655644e-16,0.038461538461538866,0.18431986364928327
\services\ai\groq\chat::createGroqResponse,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.3925655620172787e-16,0.038461538461538866,0.18431986364928327
\lib\ai\question-generator::runtime,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.1431796136797785e-16,0.038461538461538866,0.18431986364928327
\lib\integrations\slack-app\slack\command-functions\select-agent::Agent,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.3063111674441853e-16,0.038461538461538866,0.18431986364928327
\lib\ai\question-generator::questionGenerator,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.0387711712094347e-16,0.038461538461538866,0.18431986364928327
\services\ai\google\vertex\chat::Props,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.516091227654328e-16,0.038461538461538866,0.18431986364928327
\lib\embeddings\index::Props,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.288706269006709e-16,0.038461538461538866,0.18431986364928327
\services\ai\azure\chat::Props,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.196217717814967e-16,0.038461538461538866,0.18431986364928327
\services\ai\google\vertex\chat::createVertexAIResponse,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.1493442662401985e-16,0.038461538461538866,0.18431986364928327
\lib\integrations\discord-app\commands\chat::splitMessageIntoChunks,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.3043310191790298e-16,0.038461538461538866,0.18431986364928327
\services\ai\azure\chat::createOpenaiResponse,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,1.1660442320731005e-16,0.038461538461538866,0.18431986364928327
\lib\embeddings\index::createEmbedding,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,8.387202394429615e-17,0.038461538461538866,0.1843198636492832
\lib\integrations\discord-app\commands\chat::handleChatCommand,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,9.376496187982417e-17,0.038461538461538866,0.1843198636492832
\services\ai\aws\index::bedrockClientEast,0.0,,,,,,0.03846153846153846,0.10739678672620573,7.156799144512767e-17,7.694304788985624e-17,0.038461538461538866,0.1843198636492832
\lib\integrations\discord-app\services\supabase\servers,0.17142857142857146,,,,,,0.0,0.0,0.004450942946374014,1.1746026894492498e-16,0.0,0.1758795143749456
\types\supabase,0.17142857142857146,,,,,,0.0,0.0,6.283132934706624e-17,1.136794090989097e-16,0.0,0.17142857142857162
\routes\apikeys\index::apiKeySchema,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.012417144435513318,0.038461538461538866,0.16093807917606123
\routes\chat\share::getUserId,0.0,,,,,,0.03846153846153846,0.015342398103743661,7.156799144512767e-17,0.06354290594094386,0.038461538461538866,0.1558083809677649
\lib\db\index,0.0,,,,,,0.0,0.0,0.15544236209672724,1.285855808131969e-16,0.0,0.15544236209672738
\schemas\metadata::extractionFunctionSchema,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0007284555373005307,0.038461538461538866,0.14924939027784842
\schemas\metadata::metadataValidator,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0007284555373004919,0.038461538461538866,0.1492493902778484
\lib\usage::Params,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.000728455537300423,0.038461538461538866,0.14924939027784834
\lib\usage::usageAdapter,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0007284555373004495,0.038461538461538866,0.14924939027784834
\routes\vscode\index::cancel,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.00028113953724942764,0.038461538461538866,0.14880207427779732
\routes\vscode\index::start,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0002811395372494133,0.038461538461538866,0.1488020742777973
\routes\chat\status\index::cancel,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0002811395372493941,0.038461538461538866,0.1488020742777973
\routes\chat\status\index::start,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0002811395372494024,0.038461538461538866,0.1488020742777973
\routes\extensions\index::cancel,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.00028113953724936405,0.038461538461538866,0.14880207427779726
\routes\extensions\index::start,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0002811395372493585,0.038461538461538866,0.14880207427779724
\schemas\models_pricing::ModelsPricingRecordSchema,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,8.366817024938631e-05,0.038461538461538866,0.1486046029107973
\schemas\models_pricing::modelsPricingTableEventValidation,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,8.366817024937569e-05,0.038461538461538866,0.14860460291079727
\lib\integrations\slack-app\slack\services\supabase\interfaces::ChannelType,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.942578782209489e-05,0.038461538461538866,0.14854036052837
\lib\integrations\slack-app\slack\interfaces::SlackCommandEvent,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,4.715294527895565e-06,0.038461538461538866,0.14852565003507578
\services\supabase\messages::saveMessages,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,2.443184536826795e-16,0.038461538461538866,0.14852093474054814
\services\supabase\messages::updateLastAssistantMessage,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,2.3317522397934203e-16,0.038461538461538866,0.14852093474054812
\services\supabase\chat-log::Props,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.9797787303343403e-16,0.038461538461538866,0.1485209347405481
\lib\chat\tokens::Props,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.4613666891406779e-16,0.038461538461538866,0.14852093474054806
\services\ai\cohere\chat::toCohereRole,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.5003404187636545e-16,0.038461538461538866,0.14852093474054806
\lib\chat\tokens::mistralTokenizer,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.6423219787989442e-16,0.038461538461538866,0.14852093474054806
\services\supabase\chat-log::saveChatLog,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.5578531903510579e-16,0.038461538461538866,0.14852093474054806
\services\supabase\chat-log::ChatLogInsert,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.3453354220506063e-16,0.038461538461538866,0.14852093474054803
\lib\chat\tokens::getModelTokens,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.4281737132342318e-16,0.038461538461538866,0.14852093474054803
\services\ai\cohere\chat::createCohereResponse,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.4255086943639244e-16,0.038461538461538866,0.14852093474054803
\services\ai\cohere\chat::Props,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.3758416572865842e-16,0.038461538461538866,0.14852093474054803
\services\ai\index::onFinalObject,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.296017466981206e-16,0.038461538461538866,0.148520934740548
\services\ai\mistral\autocomplete::AutocompleteResponse,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.0307291739847659e-16,0.038461538461538866,0.148520934740548
\services\ai\azure\index::openaiTurboClient,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,9.58339818581691e-17,0.038461538461538866,0.148520934740548
\services\ai\azure\index::openaiVisionClient,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,9.957915285923656e-17,0.038461538461538866,0.148520934740548
\services\supabase\usage-log::saveUsageLog,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.0574890183216445e-16,0.038461538461538866,0.148520934740548
\services\supabase\usage-log::SaveUsageLogProps,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.2725445813870368e-16,0.038461538461538866,0.148520934740548
\lib\integrations\discord-app\codegpt\codegpt::completions,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.1925634410549606e-16,0.038461538461538866,0.148520934740548
\services\supabase\usage-log::UsageLogInsert,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,9.81666427281324e-17,0.038461538461538866,0.148520934740548
\lib\integrations\slack-app\codegpt\codegpt::completions,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,1.054004395445787e-16,0.038461538461538866,0.148520934740548
\services\ai\mistral\autocomplete::createMistralFIMResponse,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,4.5309665851382134e-17,0.038461538461538866,0.14852093474054795
\services\ai\index::Props,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,7.110284302340871e-17,0.038461538461538866,0.14852093474054795
\services\ai\azure\index::openaiClient,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,7.561443904840563e-17,0.038461538461538866,0.14852093474054795
\services\ai\mistral\autocomplete::AutocompleteProps,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,3.100940631889588e-17,0.038461538461538866,0.14852093474054792
\services\ai\index::createModelResponse,0.0,,,,,,0.03846153846153846,0.0715978578174705,7.156799144512767e-17,0.0,0.038461538461538866,0.1485209347405479
\routes\agents\marketplace-favorites\index::getMarketplaceFavoritesAgents,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.02579579391119912,0.038461538461538866,0.1456775855247588
\routes\chat\freeplan::onFinal,0.0,,,,,,0.03846153846153846,0.013424598340775728,7.156799144512767e-17,0.053391622201182855,0.038461538461538866,0.143739297465036
\routes\chat\freeplan::AgentModel,0.0,,,,,,0.03846153846153846,0.013424598340775728,7.156799144512767e-17,0.05339162220118285,0.038461538461538866,0.14373929746503597
\lib\image,0.1428571428571429,,,,,,0.0,0.0,1.2489415391581076e-17,1.181720241361456e-16,0.0,0.14285714285714302
\routes\chat\completion::onFinal,0.0,,,,,,0.03846153846153846,0.023865952605823464,7.156799144512767e-17,0.03850199384662881,0.038461538461538866,0.13929102337552968
\routes\discord::hexToUint8Array,0.0,,,,,,0.03846153846153846,0.030684796207487354,7.156799144512767e-17,0.026242033246086958,0.038461538461538866,0.1338499063766517
\services\supabase\profiles::getUserEmail,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.0005091273250854959,0.038461538461538866,0.13113059761126572
\services\supabase\profiles::updateAvatar,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.000509127325085459,0.038461538461538866,0.13113059761126566
\services\supabase\profiles::getUserSelectedOrgId,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.000509127325085457,0.038461538461538866,0.13113059761126566
\schemas\document::webLinkValidator,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.0004326787942519537,0.038461538461538866,0.13105414908043217
\schemas\document::githubLinkValidator,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.0004326787942519735,0.038461538461538866,0.13105414908043217
\schemas\document::githubLinkSchema,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.0004326787942519282,0.038461538461538866,0.13105414908043214
\lib\integrations\discord-app\redirector::CLIENT_ID,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.00032648979675059205,0.038461538461538866,0.1309479600829308
\lib\integrations\discord-app\redirector::BOT_TOKEN,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.0003264897967505619,0.038461538461538866,0.13094796008293078
\lib\integrations\discord-app\redirector::rest,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.0003264897967505665,0.038461538461538866,0.13094796008293078
\lib\integrations\github-app\utils::UserData,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.00031851054501170096,0.038461538461538866,0.1309399808311919
\lib\integrations\github-app\utils::refreshAccessToken,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.00031851054501170757,0.038461538461538866,0.1309399808311919
\lib\integrations\github-app\utils::TokenResponse,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,0.00031851054501170253,0.038461538461538866,0.1309399808311919
\services\ai\aws\chat::formatLlamaPrompt,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,3.081243154127319e-05,0.038461538461538866,0.1306522827177215
\services\ai\aws\chat::createBedrockResponse,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,3.081243154124375e-05,0.038461538461538866,0.13065228271772145
\services\ai\aws\chat::Props,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,3.081243154125327e-05,0.038461538461538866,0.13065228271772145
\lib\integrations\slack-app\slack\message-event::directMessageEvent,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.971954991662063e-05,0.038461538461538866,0.13064118983609685
\lib\integrations\slack-app\slack\message-event::handleMessageEvent,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.971954991661313e-05,0.038461538461538866,0.13064118983609682
\lib\integrations\discord-app\codegpt\interfaces::CodeGPTRequest,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.535567293085965e-16,0.038461538461538866,0.13062147028618037
\lib\integrations\discord-app\codegpt\interfaces::CodeGPTResponse,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.4860643674626718e-16,0.038461538461538866,0.13062147028618037
\lib\integrations\discord-app\codegpt\interfaces::CodeGPTConfig,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.4750646429079492e-16,0.038461538461538866,0.13062147028618037
\lib\integrations\slack-app\codegpt\interfaces::CodeGPTRequest,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.4235204204924785e-16,0.038461538461538866,0.13062147028618035
\lib\integrations\discord-app\codegpt\interfaces::Message,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.3899954987487307e-16,0.038461538461538866,0.13062147028618035
\lib\response::isAsyncIterator,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.1106148960908402e-16,0.038461538461538866,0.13062147028618032
\lib\response::codeGPTResponse,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.1032292485218456e-16,0.038461538461538866,0.13062147028618032
\lib\integrations\discord-app\commands\resumen::resumidor,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.0229399686838558e-16,0.038461538461538866,0.13062147028618032
\lib\integrations\slack-app\codegpt\interfaces::CodeGPTConfig,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,9.944647064564237e-17,0.038461538461538866,0.13062147028618032
\lib\response::isReadableStream,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,1.2814210629223373e-16,0.038461538461538866,0.13062147028618032
\lib\integrations\discord-app\commands\resumen::agent,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,9.331464218015647e-17,0.038461538461538866,0.13062147028618032
\lib\response::CodeGPTResponse,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,8.17969305641032e-17,0.038461538461538866,0.1306214702861803
\lib\integrations\discord-app\commands\resumen::handleResumenCanalCommand,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,6.602262376696932e-17,0.038461538461538866,0.13062147028618026
\lib\integrations\discord-app\commands\resumen::obtenerMensajesDesde,0.0,,,,,,0.03846153846153846,0.053698393363102816,7.156799144512767e-17,3.207586128580834e-17,0.038461538461538866,0.13062147028618024
\services\supabase\organizations::addOrgDailyTokens,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.007390110352857263,0.038461538461538866,0.12727190196641694
\lib\integrations\gitlab-app\utils,0.1142857142857143,,,,,,0.0,0.0,0.008568177800009976,1.6009285993005277e-16,0.0,0.12285389208572443
\lib\integrations\bitbucket-app\utils,0.1142857142857143,,,,,,0.0,0.0,0.00856817780001001,1.1569160105606522e-16,0.0,0.12285389208572442
\lib\integrations\bitbucket-app\utils::UserData,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.0006532790655959051,0.038461538461538866,0.12053507067915559
\lib\integrations\bitbucket-app\utils::TokenResponse,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.0006532790655958847,0.038461538461538866,0.12053507067915556
\lib\integrations\bitbucket-app\utils::UserInfo,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.0006532790655958622,0.038461538461538866,0.12053507067915555
\lib\integrations\gitlab-app\utils::TokenResponse,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.000653279065595858,0.038461538461538866,0.12053507067915553
\lib\integrations\gitlab-app\utils::UserData,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.000653279065595854,0.038461538461538866,0.12053507067915553
\lib\integrations\gitlab-app\utils::UserInfo,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.0006532790655958253,0.038461538461538866,0.1205350706791555
\lib\integrations\slack-app\app-flow\init-bot::getAndSaveBotUserId,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.0003928983464392446,0.038461538461538866,0.12027468995999892
\lib\integrations\slack-app\app-flow\init-bot::dispatchEvent,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.0003928983464392453,0.038461538461538866,0.12027468995999892
\lib\integrations\slack-app\app-flow\init-bot::getWorkspaceAndToken,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,0.0003928983464392178,0.038461538461538866,0.12027468995999889
\gen-env::envExample,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.427766096359413e-16,0.038461538461538866,0.11988179161355982
\gen-env::envText,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.3247007539844928e-16,0.038461538461538866,0.11988179161355982
\gen-env::keys,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.2172628724983937e-16,0.038461538461538866,0.1198817916135598
\gen-env::file,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.2010921378769657e-16,0.038461538461538866,0.1198817916135598
\gen-env::envs,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.250897382109491e-16,0.038461538461538866,0.1198817916135598
\types\user::Factor,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.0456686415853788e-16,0.038461538461538866,0.11988179161355979
\types\user::UserIdentity,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.079995320102943e-16,0.038461538461538866,0.11988179161355979
\types\user::UserAppMetadata,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.172668061213058e-16,0.038461538461538866,0.11988179161355979
\lib\email::normalizeableProviders,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.0986246039494814e-16,0.038461538461538866,0.11988179161355979
\types\user::User,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.0214544845828218e-16,0.038461538461538866,0.11988179161355977
\lib\email::ProviderNormalizationRules,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,1.0160593407634426e-16,0.038461538461538866,0.11988179161355977
\lib\email::normalizeEmail,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,9.549527469450468e-17,0.038461538461538866,0.11988179161355977
\lib\email::PLUS_AND_DOT,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,7.096513220641918e-17,0.038461538461538866,0.11988179161355975
\lib\email::PLUS_ONLY,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,6.111576578983698e-17,0.038461538461538866,0.11988179161355973
\types\user::UserMetadata,0.0,,,,,,0.03846153846153846,0.042958714690482284,7.156799144512767e-17,5.795625181083216e-17,0.038461538461538866,0.11988179161355973
\lib\integrations\slack-app\app-flow\init-bot,0.1142857142857143,,,,,,0.0,0.0,0.005153116128939679,1.219483899327867e-16,0.0,0.1194388304146541
\lib\chat\tools-knowledge::processDocuments,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,0.006022101753982793,0.038461538461538866,0.11874410758579541
\lib\chat\tools-knowledge::createKnowledge,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,0.006022101753982801,0.038461538461538866,0.11874410758579541
\lib\chat\tools-knowledge::Chunk,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,0.00602210175398279,0.038461538461538866,0.11874410758579541
\lib\chat\tools-knowledge::Props,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,0.006022101753982794,0.038461538461538866,0.11874410758579541
\lib\chat\tools-knowledge::getModelMaxChunks,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,0.006022101753982782,0.038461538461538866,0.1187441075857954
\lib\ip,0.0,,,,,,0.0,0.0,0.11748411269091767,1.3511663483561478e-16,0.0,0.11748411269091781
\types\user,0.1142857142857143,,,,,,0.0,0.0,5.658348327739411e-17,1.513054123738759e-16,0.0,0.1142857142857145
\gen-env,0.1142857142857143,,,,,,0.0,0.0,8.024756553268489e-17,1.1330616263878305e-16,0.0,0.11428571428571449
\lib\email,0.1142857142857143,,,,,,0.0,0.0,4.8672969335358796e-17,1.1372162732154478e-16,0.0,0.11428571428571446
\lib\image::getBinaryStreamFromURL,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,9.543341003953992e-17,0.038461538461538866,0.11272200583181272
\lib\image::isBase64Image,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,6.331797799919008e-17,0.038461538461538866,0.11272200583181269
\lib\image::getImageDimensions,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,5.977221238604576e-17,0.038461538461538866,0.11272200583181267
\lib\image::convertDataURIToBinary,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,4.26963910968008e-17,0.038461538461538866,0.11272200583181266
\lib\image::modifyImage,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,3.646231060703951e-17,0.038461538461538866,0.11272200583181266
\lib\image::getImageDimensionsFromContent,0.0,,,,,,0.03846153846153846,0.03579892890873523,7.156799144512767e-17,2.5851124038488074e-17,0.038461538461538866,0.11272200583181265
\services\supabase\documents::getDocumentsByAgentId,0.0,,,,,,0.03846153846153846,0.02684919668155139,7.156799144512767e-17,0.006926787518002549,0.038461538461538866,0.11069906112263134
